Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
04/06/2019,17:00,17,-1.0,1.04,3,32.768,68.726,27.814723467498084,29.102680557042614,1.25015820845463,37.73371239085058,28.255628175382657,29.925712957217907,2.8422870427820937
04/06/2019,18:00,18,2.26,0.29,2.26,32.458,74.89,28.582007583695486,29.491568394468697,1.182283305680214,34.38621693229881,28.071419250671,29.651430798636213,2.806569201363786
04/06/2019,19:00,19,3.04,0.6,3.04,32.253,75.36,28.469676699460592,28.901075968200804,1.1371023349429712,32.23305286704928,27.947145778073807,29.46981188850765,2.7831881114923505
04/06/2019,20:00,20,2.26,0.29,2.26,32.098,73.499,28.016820290837813,29.049290708268533,1.102757989442585,30.640117217980716,27.851827126755644,29.33233116023131,2.765668839768691
04/06/2019,21:00,21,3.04,0.6,3.04,31.97,75.634,28.251680245077978,28.623098060250957,1.0747404232230338,29.370157664143335,27.77415114085678,29.218992900379906,2.7510070996200917
04/06/2019,22:00,22,3.04,0.6,3.04,32.098,76.405,28.497442428810302,28.79415281284051,1.1030117998842623,30.651744900297444,27.852900555152715,29.33246250077649,2.7655374992235076
04/06/2019,23:00,23,2.26,0.29,2.26,32.021,73.635,27.968483627346757,28.977038015913283,1.085801714186839,29.868292990212836,27.80471699746465,29.264097339146318,2.756902660853682
05/06/2019,00:00,0,2.26,0.29,2.26,31.97,71.48,27.560445141300136,28.813367162210927,1.0743813037157819,29.35405678485246,27.7726419674109,29.218811599284685,2.751188400715316
05/06/2019,01:00,1,2.26,0.29,2.26,31.765,69.069,26.964563909932508,28.4771107429497,1.029040680552355,27.358289440074287,27.64552464517477,29.037040736982892,2.72795926301711
05/06/2019,02:00,2,2.26,0.29,2.26,31.561,68.666,26.71095787317722,28.24702008362907,0.9841234223648861,25.455954188152802,27.518960171690452,28.856206621696614,2.704793378303386
05/06/2019,03:00,3,2.26,0.29,2.26,31.51,70.182,26.921583881549168,28.273897894207632,0.9730302490251878,24.99796247258388,27.487748653005134,28.811041276931974,2.6989587230680274
05/06/2019,04:00,4,1.04,0.0,1.04,31.331,71.06,26.905248796625813,28.88234586175794,0.9337360270157761,23.414306696322186,27.37626753223401,28.652324293949484,2.6786757060505173
05/06/2019,05:00,5,1.04,0.0,1.04,31.204,72.336,27.00081769326522,28.817166081922878,0.905927210897406,22.330615444004096,27.297018265647885,28.539738463698782,2.66426153630122
05/06/2019,06:00,6,1.04,0.0,1.04,31.179000000000002,72.633,27.026571101392392,28.80647313162605,0.9004599884563881,22.121230014916236,27.281400938214734,28.517584111843814,2.661415888156189
05/06/2019,07:00,7,1.04,0.0,1.04,31.153000000000002,72.296,26.947218250955984,28.76266245369164,0.8947219219759558,21.90277770407019,27.26493469671176,28.4945198638828,2.6584801361172024
05/06/2019,08:00,8,1.04,0.0,1.04,31.281,71.747,26.97372641768999,28.866186969045707,0.9227998722857398,22.984426991803474,27.345161732786252,28.608000526275806,2.6729994737241944
05/06/2019,09:00,9,2.26,0.29,2.26,31.561,70.95,27.097201465598346,28.365983110094778,0.9843149052600768,25.46390137479473,27.519747010028794,28.856296851051713,2.7047031489482882
05/06/2019,10:00,10,2.26,0.29,2.26,31.944000000000003,66.275,26.644039047270553,28.51174408524982,1.068206177894614,29.07791005347174,27.754789148409028,29.195547023884828,2.7484529761151753
05/06/2019,11:00,11,2.26,0.29,2.26,32.278,65.77600000000001,26.855495101834663,28.825702550055563,1.1417687346368475,32.452467683536554,27.958748739881095,29.491519414659095,2.786480585340904
05/06/2019,12:00,12,2.26,0.29,2.26,32.484,69.503,27.692034536293818,29.236826695868988,1.1875364698221407,34.64061692290922,28.08506066024247,29.674199093707994,2.8098009062920073
05/06/2019,13:00,13,-1.0,1.04,3,32.536,69.848,27.798825720145317,28.924944050857956,1.1990422256713253,35.20065670739734,28.116597095866908,29.72028019160932,2.8157198083906834
05/06/2019,14:00,14,-1.0,1.04,3,32.586999999999996,69.33800000000001,27.757213917247952,28.950122615565565,1.210251995582869,35.74997069679685,28.147146436228645,29.765430639939655,2.8215693600603418
05/06/2019,15:00,15,-1.0,1.04,3,32.562,69.425,27.749251023573322,28.929045044313778,1.2047420759300709,35.479518541857374,28.132114074328516,29.743290197406886,2.8187098025931117
05/06/2019,16:00,16,2.26,0.29,2.26,32.278,70.747,27.717869063946296,29.091313730385945,1.1422086819959865,32.473190135709004,27.96062421409126,29.491753150639774,2.7862468493602255
