"temperature
(°C degrees)","pressure
(hpa)","humidity
(%)","wind_speed
(km/h)","wind_direction
(degrees from North)",solarradiation (W/m2),uv index,"rainfall
(mm)","total_rainfall
(mm)"
30.27543859649124,1017.5175438596497,85.47368421052632,2.129326140350877,148.35087719298247,14.66175438596491,0.0,0.0,700.1576842105266,19,24-06-2019
29.87090909090906,1018.7690909090903,89.50909090909092,2.0238765454545455,150.72727272727272,0.0,0.0,0.0,700.5966545454546,20,24-06-2019
29.9490909090909,1019.7672727272724,85.85454545454546,2.3554989090909095,171.78181818181818,0.0,0.0,0.0,700.5966545454546,21,24-06-2019
29.74074074074076,1021.1907407407408,83.24074074074075,2.7964890740740733,200.35185185185185,0.0,0.0,0.0,700.8283333333334,22,24-06-2019
27.218181818181836,1021.1327272727266,81.9090909090909,2.222199636363636,208.8181818181818,0.0,0.0,0.0,700.5966545454546,23,24-06-2019
27.380000000000017,1022.8020000000001,85.14,0.9057046000000001,238.08,0.0,0.0,0.0,701.8477199999999,0,25-06-2019
26.408000000000005,1022.4580000000007,88.16,0.6213864000000002,247.58,0.0,0.0,0.0,701.8477199999999,1,25-06-2019
26.487500000000008,1020.0214285714289,88.21428571428571,0.1676405357142857,239.875,0.0,0.0,0.0,700.3732500000002,2,25-06-2019
26.73207547169812,1020.7207547169804,89.11320754716981,0.301962641509434,238.60377358490567,0.0,0.0,0.0,701.0687547169812,3,25-06-2019
27.09056603773586,1020.4754716981131,88.84905660377359,0.1248345283018868,222.0,0.0,0.0,0.0,701.0687547169812,4,25-06-2019
27.34444444444444,1020.1759259259255,89.55555555555556,0.05877833333333334,205.7962962962963,0.0,0.0,0.0,700.8283333333334,5,25-06-2019
27.15660377358492,1021.2867924528307,91.16981132075472,0.0,216.0,0.3571698113207547,0.0,0.0,701.0687547169812,6,25-06-2019
27.15636363636363,1021.0236363636366,91.25454545454545,0.18450636363636375,222.52727272727273,26.46,0.0,0.0,700.5966545454546,7,25-06-2019
27.935714285714283,1021.2750000000009,88.375,0.33208696428571444,242.48214285714286,98.42446428571428,0.44642857142857145,0.0,700.3732500000002,8,25-06-2019
29.349056603773594,1022.3320754716983,86.30188679245283,0.6536915094339625,229.8679245283019,161.4011320754717,1.0188679245283019,0.0,701.0687547169812,9,25-06-2019
30.860714285714284,1021.5535714285706,77.85714285714286,1.5127535714285716,251.94642857142858,334.2428571428572,2.75,0.0,700.3732500000002,10,25-06-2019
32.323214285714286,1021.3500000000007,68.91071428571429,1.6955623214285713,260.6607142857143,421.8619642857143,3.6607142857142856,0.0,700.3732500000002,11,25-06-2019
33.73508771929825,1020.2877192982459,60.91228070175438,1.3105356140350883,240.859649122807,532.7892982456143,4.631578947368421,0.0,700.1576842105266,12,25-06-2019
35.89464285714286,1019.698214285714,50.660714285714285,1.3938094642857142,254.66071428571428,752.6471428571427,6.839285714285714,0.0,700.3732500000002,13,25-06-2019
35.47222222222222,1019.7388888888886,55.351851851851855,1.4528835185185185,158.2037037037037,538.1014814814815,4.685185185185185,0.0,700.8283333333334,14,25-06-2019
33.97758620689656,1017.9793103448268,64.98275862068965,1.9453981034482748,103.15517241379311,498.2163793103448,4.413793103448276,0.0,699.9495517241382,15,25-06-2019
33.90925925925926,1018.885185185186,64.05555555555556,1.5605040740740743,94.03703703703704,258.6605555555556,2.074074074074074,0.0,700.8283333333334,16,25-06-2019
