"Plot Title: LL_B1"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","RH, % (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)"
331,06/14/19 06:00:00 PM,34.863,65.214,42.654,42.297
332,06/14/19 07:00:00 PM,34.598,64.262,39.318,39.036
333,06/14/19 08:00:00 PM,33.835,69.006,37.453,37.288
334,06/14/19 09:00:00 PM,33.783,70.102,36.389,36.281
335,06/14/19 10:00:00 PM,33.157,63.839,35.529,35.502
336,06/14/19 11:00:00 PM,32.768,66.941,34.783,34.783
337,06/15/19 12:00:00 AM,32.510,66.619,34.124,34.150
338,06/15/19 01:00:00 AM,32.124,66.738,33.574,33.600
339,06/15/19 02:00:00 AM,31.765,67.936,33.053,33.079
340,06/15/19 03:00:00 AM,31.586,68.701,32.613,32.613
341,06/15/19 04:00:00 AM,31.153,68.533,32.150,32.150
342,06/15/19 05:00:00 AM,30.849,67.746,31.765,31.740
343,06/15/19 06:00:00 AM,30.976,67.002,31.459,31.433
344,06/15/19 07:00:00 AM,30.773,65.583,31.663,31.689
345,06/15/19 08:00:00 AM,31.433,63.308,32.227,32.304
346,06/15/19 09:00:00 AM,32.639,55.602,33.157,33.209
347,06/15/19 10:00:00 AM,34.124,48.109,34.202,34.255
348,06/15/19 11:00:00 AM,34.969,46.231,35.128,35.182
349,06/15/19 12:00:00 PM,35.877,43.605,36.039,36.092
350,06/15/19 01:00:00 PM,36.688,42.419,37.096,37.151
351,06/15/19 02:00:00 PM,37.921,37.625,41.094,41.210
352,06/15/19 03:00:00 PM,36.579,51.312,43.223,43.013
353,06/15/19 04:00:00 PM,36.606,59.769,47.548,47.320
354,06/15/19 05:00:00 PM,36.039,60.193,48.838,48.504
355,06/15/19 06:00:00 PM,34.889,63.557,46.353,45.877
356,06/15/19 07:00:00 PM,34.598,65.513,40.891,40.516
357,06/15/19 08:00:00 PM,33.992,69.741,38.504,38.309
358,06/15/19 09:00:00 PM,34.360,65.286,37.315,37.233
359,06/15/19 10:00:00 PM,33.966,64.253,36.579,36.525
360,06/15/19 11:00:00 PM,33.001,66.300,35.662,35.636
361,06/16/19 12:00:00 AM,32.691,69.234,34.863,34.889
362,06/16/19 01:00:00 AM,32.355,69.602,34.176,34.202
363,06/16/19 02:00:00 AM,31.893,68.970,33.574,33.626
364,06/16/19 03:00:00 AM,31.714,67.928,33.105,33.157
365,06/16/19 04:00:00 AM,31.306,68.621,32.613,32.665
366,06/16/19 05:00:00 AM,31.052,68.942,32.227,32.253
367,06/16/19 06:00:00 AM,30.925,68.004,31.893,31.893
368,06/16/19 07:00:00 AM,30.824,66.484,32.124,32.150
369,06/16/19 08:00:00 AM,31.561,61.925,32.768,32.794
370,06/16/19 09:00:00 AM,32.691,55.289,33.730,33.783
371,06/16/19 10:00:00 AM,33.861,51.185,34.810,34.836
372,06/16/19 11:00:00 AM,35.075,46.111,35.931,35.958
373,06/16/19 12:00:00 PM,36.146,43.702,37.042,37.096
374,06/16/19 01:00:00 PM,36.933,40.622,38.115,38.282
375,06/16/19 02:00:00 PM,38.254,45.619,42.594,42.624
376,06/16/19 03:00:00 PM,37.700,48.420,46.035,45.972
377,06/16/19 04:00:00 PM,37.398,51.814,48.471,48.304
378,06/16/19 05:00:00 PM,36.335,59.344,49.208,48.871
379,06/16/19 06:00:00 PM,34.810,65.642,46.067,45.562
380,06/16/19 07:00:00 PM,34.677,64.776,40.978,40.631
381,06/16/19 08:00:00 PM,33.783,66.588,38.672,38.476
382,06/16/19 09:00:00 PM,33.652,69.895,37.315,37.233
383,06/16/19 10:00:00 PM,33.521,68.089,36.417,36.389
384,06/16/19 11:00:00 PM,32.898,65.880,35.555,35.555
385,06/17/19 12:00:00 AM,32.484,69.044,34.757,34.783
386,06/17/19 01:00:00 AM,31.970,70.812,34.097,34.150
387,06/17/19 02:00:00 AM,32.124,67.415,33.678,33.704
